Sensor ID,Site ID,Lat,Long,Date,Time,PM2.5,removal_reason
27.1,27.1,41.50541,-81.66791,2025-08-28,19:30:00,95.157,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-28,20:00:00,16.469,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-28,20:30:00,31.394,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-28,21:00:00,12.786,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-28,21:30:00,37.217,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-28,22:00:00,7.222,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-28,22:30:00,3.878,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-28,23:00:00,28.306,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-28,23:30:00,9.143,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-29,00:30:00,2.231,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-29,01:00:00,8.834,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-29,01:30:00,190.481,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-29,02:00:00,177.856,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-29,02:30:00,168.591,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-29,03:00:00,4.045,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-29,03:30:00,7.194,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-29,04:00:00,28.802,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-29,04:30:00,4.129,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-29,05:00:00,14.786,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-29,05:30:00,2.248,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-29,06:00:00,1.099,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-29,06:30:00,0.586,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-29,07:00:00,0.858,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-29,07:30:00,1.574,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-29,08:00:00,6.22,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-29,08:30:00,3.064,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-29,09:00:00,2.779,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-29,09:30:00,0.55,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-29,10:00:00,0.537,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-29,10:30:00,0.578,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-29,11:00:00,3.98,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-29,11:30:00,0.585,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-29,12:00:00,1.699,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-29,12:30:00,3.067,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-29,13:00:00,0.87,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-29,13:30:00,0.961,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-29,14:00:00,1.895,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-29,14:30:00,159.302,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-29,15:00:00,1.041,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-29,15:30:00,3.217,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-29,16:00:00,1.123,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-29,16:30:00,0.634,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-29,17:00:00,1.09,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-29,17:30:00,0.581,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-29,18:00:00,1.115,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-29,18:30:00,1.226,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-29,19:00:00,2.431,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-29,19:30:00,0.588,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-29,20:00:00,1.349,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-29,20:30:00,1.539,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-29,21:00:00,1.079,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-29,21:30:00,1.526,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-29,22:00:00,1.964,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-29,22:30:00,1.085,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-29,23:00:00,3.369,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-29,23:30:00,1.12,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-30,00:00:00,1.484,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-30,00:30:00,3.157,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-30,01:00:00,8.24,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-30,01:30:00,1.084,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-30,02:00:00,0.762,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-30,02:30:00,0.943,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-30,03:00:00,0.894,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-30,03:30:00,1.592,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-30,04:00:00,0.542,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-30,04:30:00,1.539,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-30,05:00:00,1.328,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-30,05:30:00,1.076,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-30,06:00:00,1.828,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-30,06:30:00,1.601,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-30,07:00:00,2.348,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-30,07:30:00,2.557,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-30,08:00:00,4.194,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-30,08:30:00,4.158,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-30,09:00:00,1.119,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-30,09:30:00,1.7,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-30,10:00:00,25.422,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-30,10:30:00,23.254,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-30,11:00:00,5.726,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-30,11:30:00,11.464,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-30,12:00:00,8.761,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-30,12:30:00,14.435,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-30,13:00:00,10.752,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-30,13:30:00,3.696,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-30,14:00:00,3.134,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-30,14:30:00,2.361,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-30,15:00:00,0.547,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-30,15:30:00,1.671,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-30,16:00:00,0.524,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-30,16:30:00,2.426,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-30,17:00:00,2.232,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-30,17:30:00,34.834,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-30,18:00:00,1.074,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-30,18:30:00,1.604,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-30,19:00:00,0.559,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-30,20:00:00,4.792,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-30,20:30:00,1.699,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-30,21:00:00,9.463,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-30,21:30:00,1.736,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-30,22:00:00,5.659,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-30,22:30:00,2.221,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-30,23:00:00,1.521,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-30,23:30:00,2.911,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-31,00:00:00,0.87,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-31,00:30:00,2.034,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-31,01:00:00,0.61,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-31,01:30:00,3.033,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-31,02:00:00,2.967,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-31,02:30:00,0.662,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-31,03:00:00,17.427,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-31,03:30:00,2.577,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-31,04:00:00,7.591,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-31,04:30:00,2.437,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-31,05:00:00,4.305,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-31,05:30:00,25.864,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-31,06:00:00,199.93,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-31,06:30:00,5.223,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-31,07:00:00,5.58,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-31,07:30:00,5.973,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-31,08:00:00,5.199,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-31,08:30:00,3.585,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-31,09:00:00,9.051,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-31,09:30:00,9.051,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-31,10:00:00,1.926,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-31,10:30:00,2.066,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-31,11:00:00,6.454,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-31,11:30:00,4.778,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-31,12:00:00,3.684,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-31,12:30:00,4.023,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-31,13:00:00,2.267,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-31,13:30:00,3.251,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-31,14:00:00,1.544,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-31,14:30:00,1.15,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-31,15:00:00,2.532,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-31,15:30:00,3.275,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-31,16:00:00,1.109,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-31,16:30:00,1.389,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-31,17:00:00,1.171,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-31,17:30:00,1.128,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-31,18:00:00,2.806,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-31,18:30:00,0.794,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-31,19:00:00,1.723,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-31,19:30:00,2.385,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-31,20:00:00,1.666,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-31,20:30:00,2.288,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-31,21:00:00,4.999,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-31,21:30:00,4.999,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-31,22:00:00,3.037,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-31,22:30:00,3.182,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-31,23:00:00,36.261,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-08-31,23:30:00,2.797,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-01,00:00:00,4.317,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-01,01:00:00,2.783,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-01,01:30:00,6.263,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-01,02:00:00,4.951,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-01,02:30:00,3.169,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-01,03:00:00,4.658,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-01,03:30:00,6.725,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-01,04:00:00,2.027,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-01,04:30:00,5.346,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-01,05:00:00,1.596,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-01,05:30:00,1.223,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-01,06:00:00,3.753,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-01,06:30:00,3.819,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-01,07:00:00,1.21,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-01,07:30:00,3.803,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-01,08:00:00,6.087,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-01,08:30:00,6.698,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-01,09:00:00,2.086,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-01,09:30:00,1.24,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-01,10:00:00,1.955,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-01,10:30:00,6.429,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-01,11:00:00,2.369,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-01,11:30:00,2.06,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-01,12:00:00,2.737,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-01,12:30:00,2.073,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-01,13:00:00,3.089,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-01,13:30:00,2.308,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-01,14:00:00,2.503,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-01,14:30:00,2.209,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-01,15:30:00,0.706,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-01,16:00:00,1.484,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-01,16:30:00,2.239,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-01,17:00:00,2.024,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-01,17:30:00,0.958,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-01,18:00:00,1.667,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-01,18:30:00,2.132,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-01,19:00:00,0.906,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-01,19:30:00,1.197,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-01,20:00:00,6.07,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-01,20:30:00,1.058,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-01,21:00:00,2.131,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-01,21:30:00,1.339,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-01,22:00:00,3.742,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-01,22:30:00,3.325,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-01,23:00:00,3.745,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-01,23:30:00,2.647,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-02,00:00:00,1.581,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-02,00:30:00,1.731,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-02,01:00:00,3.571,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-02,01:30:00,2.131,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-02,02:00:00,1.396,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-02,02:30:00,1.594,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-02,03:00:00,1.184,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-02,03:30:00,1.166,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-02,04:00:00,0.685,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-02,04:30:00,6.321,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-02,05:00:00,3.41,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-02,05:30:00,2.215,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-02,06:00:00,1.137,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-02,06:30:00,2.248,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-02,07:00:00,2.325,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-02,07:30:00,1.725,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-02,08:00:00,1.233,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-02,08:30:00,1.991,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-02,09:00:00,2.132,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-02,09:30:00,2.073,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-02,10:00:00,2.376,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-02,10:30:00,3.416,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-02,11:00:00,6.126,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-02,11:30:00,10.042,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-02,12:00:00,41.319,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-02,12:30:00,70.043,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-02,13:00:00,2.716,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-02,13:30:00,2.052,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-02,14:30:00,1.267,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-02,15:00:00,4.087,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-02,15:30:00,4.699,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-02,16:00:00,2.881,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-02,16:30:00,2.16,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-02,17:00:00,2.349,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-02,17:30:00,10.839,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-02,18:00:00,4.256,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-02,18:30:00,1.635,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-02,19:00:00,3.647,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-02,19:30:00,1.048,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-02,20:00:00,2.697,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-02,20:30:00,4.354,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-02,21:00:00,1.097,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-02,21:30:00,0.922,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-02,22:00:00,1.603,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-02,22:30:00,1.245,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-02,23:00:00,1.119,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-02,23:30:00,1.232,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-03,00:00:00,3.011,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-03,00:30:00,1.855,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-03,01:00:00,5.485,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-03,01:30:00,2.472,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-03,02:00:00,1.493,Trim 27.1 from 2025-07-01 onward
