site_number,date,fem_pm25_daily,n_hourly_obs,first_hour,last_hour,valid_daily
0038,2025-06-13,18.45,24,2025-06-13T01:00:00Z,2025-06-14T00:00:00Z,TRUE
0038,2025-06-14,7.429166666666666,24,2025-06-14T01:00:00Z,2025-06-15T00:00:00Z,TRUE
0038,2025-06-15,9.358333333333333,24,2025-06-15T01:00:00Z,2025-06-16T00:00:00Z,TRUE
0038,2025-06-16,8.95,24,2025-06-16T01:00:00Z,2025-06-17T00:00:00Z,TRUE
0038,2025-06-17,9.833333333333334,24,2025-06-17T01:00:00Z,2025-06-18T00:00:00Z,TRUE
0038,2025-06-18,6.566666666666666,24,2025-06-18T01:00:00Z,2025-06-19T00:00:00Z,TRUE
0038,2025-06-19,4.675,24,2025-06-19T01:00:00Z,2025-06-20T00:00:00Z,TRUE
0038,2025-06-20,7.504166666666666,24,2025-06-20T01:00:00Z,2025-06-21T00:00:00Z,TRUE
0038,2025-06-21,10.645833333333334,24,2025-06-21T01:00:00Z,2025-06-22T00:00:00Z,TRUE
0038,2025-06-22,10.375,24,2025-06-22T01:00:00Z,2025-06-23T00:00:00Z,TRUE
0038,2025-06-23,14.166666666666666,24,2025-06-23T01:00:00Z,2025-06-24T00:00:00Z,TRUE
0038,2025-06-24,13.995833333333334,24,2025-06-24T01:00:00Z,2025-06-25T00:00:00Z,TRUE
0038,2025-06-25,10.108333333333333,24,2025-06-25T01:00:00Z,2025-06-26T00:00:00Z,TRUE
0038,2025-06-26,9.575,24,2025-06-26T01:00:00Z,2025-06-27T00:00:00Z,TRUE
0038,2025-06-27,10.970833333333333,24,2025-06-27T01:00:00Z,2025-06-28T00:00:00Z,TRUE
0038,2025-06-28,7.929166666666666,24,2025-06-28T01:00:00Z,2025-06-29T00:00:00Z,TRUE
0038,2025-06-29,6.891666666666667,24,2025-06-29T01:00:00Z,2025-06-30T00:00:00Z,TRUE
0038,2025-06-30,8.741666666666667,24,2025-06-30T01:00:00Z,2025-07-01T00:00:00Z,TRUE
0038,2025-07-01,5.645833333333333,24,2025-07-01T01:00:00Z,2025-07-02T00:00:00Z,TRUE
0038,2025-07-02,8.830434782608696,24,2025-07-02T01:00:00Z,2025-07-03T00:00:00Z,TRUE
0038,2025-07-03,17.745833333333334,24,2025-07-03T01:00:00Z,2025-07-04T00:00:00Z,TRUE
0038,2025-07-04,19.170833333333334,24,2025-07-04T01:00:00Z,2025-07-05T00:00:00Z,TRUE
0038,2025-07-05,27.208333333333332,24,2025-07-05T01:00:00Z,2025-07-06T00:00:00Z,TRUE
0038,2025-07-06,14.325000000000001,24,2025-07-06T01:00:00Z,2025-07-07T00:00:00Z,TRUE
0038,2025-07-07,8.445833333333333,24,2025-07-07T01:00:00Z,2025-07-08T00:00:00Z,TRUE
0038,2025-07-08,11.875,24,2025-07-08T01:00:00Z,2025-07-09T00:00:00Z,TRUE
0038,2025-07-09,23.741666666666667,24,2025-07-09T01:00:00Z,2025-07-10T00:00:00Z,TRUE
0038,2025-07-10,14.3625,24,2025-07-10T01:00:00Z,2025-07-11T00:00:00Z,TRUE
0038,2025-07-11,12.529166666666667,24,2025-07-11T01:00:00Z,2025-07-12T00:00:00Z,TRUE
0038,2025-07-12,11.908333333333333,24,2025-07-12T01:00:00Z,2025-07-13T00:00:00Z,TRUE
0038,2025-07-13,6.825,24,2025-07-13T01:00:00Z,2025-07-14T00:00:00Z,TRUE
0038,2025-07-14,19.004166666666666,24,2025-07-14T01:00:00Z,2025-07-15T00:00:00Z,TRUE
0038,2025-07-15,32.7875,24,2025-07-15T01:00:00Z,2025-07-16T00:00:00Z,TRUE
0038,2025-07-16,25.900000000000002,24,2025-07-16T01:00:00Z,2025-07-17T00:00:00Z,TRUE
0038,2025-07-17,5.613043478260869,24,2025-07-17T01:00:00Z,2025-07-18T00:00:00Z,TRUE
0038,2025-07-18,3.0166666666666666,24,2025-07-18T01:00:00Z,2025-07-19T00:00:00Z,TRUE
0038,2025-07-19,4.878260869565217,24,2025-07-19T01:00:00Z,2025-07-20T00:00:00Z,TRUE
0038,2025-07-20,6.033333333333333,24,2025-07-20T01:00:00Z,2025-07-21T00:00:00Z,TRUE
0038,2025-07-21,19.679166666666667,24,2025-07-21T01:00:00Z,2025-07-22T00:00:00Z,TRUE
0038,2025-07-22,7.258333333333333,24,2025-07-22T01:00:00Z,2025-07-23T00:00:00Z,TRUE
0038,2025-07-23,8.144444444444444,24,2025-07-23T01:00:00Z,2025-07-24T00:00:00Z,TRUE
0038,2025-07-24,14.716666666666667,24,2025-07-24T01:00:00Z,2025-07-25T00:00:00Z,TRUE
0038,2025-07-25,8.091666666666667,24,2025-07-25T01:00:00Z,2025-07-26T00:00:00Z,TRUE
0038,2025-07-26,9.2,24,2025-07-26T01:00:00Z,2025-07-27T00:00:00Z,TRUE
0038,2025-07-27,6.728571428571429,24,2025-07-27T01:00:00Z,2025-07-28T00:00:00Z,TRUE
0038,2025-07-28,11.447826086956521,24,2025-07-28T01:00:00Z,2025-07-29T00:00:00Z,TRUE
0038,2025-07-29,6.529166666666667,24,2025-07-29T01:00:00Z,2025-07-30T00:00:00Z,TRUE
0038,2025-07-30,10.816666666666666,24,2025-07-30T01:00:00Z,2025-07-31T00:00:00Z,TRUE
0038,2025-07-31,28.6625,24,2025-07-31T01:00:00Z,2025-08-01T00:00:00Z,TRUE
0038,2025-08-01,16.875,24,2025-08-01T01:00:00Z,2025-08-02T00:00:00Z,TRUE
0038,2025-08-02,7.0874999999999995,24,2025-08-02T01:00:00Z,2025-08-03T00:00:00Z,TRUE
0038,2025-08-03,14.608333333333333,24,2025-08-03T01:00:00Z,2025-08-04T00:00:00Z,TRUE
0038,2025-08-04,34.8375,24,2025-08-04T01:00:00Z,2025-08-05T00:00:00Z,TRUE
0038,2025-08-05,33.80416666666667,24,2025-08-05T01:00:00Z,2025-08-06T00:00:00Z,TRUE
0038,2025-08-06,23.1,24,2025-08-06T01:00:00Z,2025-08-07T00:00:00Z,TRUE
0038,2025-08-07,19.65,24,2025-08-07T01:00:00Z,2025-08-08T00:00:00Z,TRUE
0038,2025-08-08,14.593333333333334,24,2025-08-08T01:00:00Z,2025-08-09T00:00:00Z,TRUE
0038,2025-08-09,20.15,24,2025-08-09T01:00:00Z,2025-08-10T00:00:00Z,TRUE
0038,2025-08-10,22.59166666666667,24,2025-08-10T01:00:00Z,2025-08-11T00:00:00Z,TRUE
0038,2025-08-11,18.629166666666666,24,2025-08-11T01:00:00Z,2025-08-12T00:00:00Z,TRUE
0038,2025-08-12,15.745833333333334,24,2025-08-12T01:00:00Z,2025-08-13T00:00:00Z,TRUE
0038,2025-08-13,6.820833333333333,24,2025-08-13T01:00:00Z,2025-08-14T00:00:00Z,TRUE
0038,2025-08-14,15.2125,24,2025-08-14T01:00:00Z,2025-08-15T00:00:00Z,TRUE
0038,2025-08-15,26.245833333333334,24,2025-08-15T01:00:00Z,2025-08-16T00:00:00Z,TRUE
0038,2025-08-16,21.695833333333333,24,2025-08-16T01:00:00Z,2025-08-17T00:00:00Z,TRUE
0038,2025-08-17,10.7875,24,2025-08-17T01:00:00Z,2025-08-18T00:00:00Z,TRUE
0038,2025-08-18,4.483333333333333,24,2025-08-18T01:00:00Z,2025-08-19T00:00:00Z,TRUE
0038,2025-08-19,9.6625,24,2025-08-19T01:00:00Z,2025-08-20T00:00:00Z,TRUE
0038,2025-08-20,6.175,24,2025-08-20T01:00:00Z,2025-08-21T00:00:00Z,TRUE
0038,2025-08-21,2,24,2025-08-21T01:00:00Z,2025-08-22T00:00:00Z,TRUE
0038,2025-08-22,3.3041666666666667,24,2025-08-22T01:00:00Z,2025-08-23T00:00:00Z,TRUE
0038,2025-08-23,8.1125,24,2025-08-23T01:00:00Z,2025-08-24T00:00:00Z,TRUE
0038,2025-08-24,5.391666666666667,24,2025-08-24T01:00:00Z,2025-08-25T00:00:00Z,TRUE
0038,2025-08-25,3.2375,24,2025-08-25T01:00:00Z,2025-08-26T00:00:00Z,TRUE
0038,2025-08-26,3.765217391304348,24,2025-08-26T01:00:00Z,2025-08-27T00:00:00Z,TRUE
0038,2025-08-27,4.316666666666666,24,2025-08-27T01:00:00Z,2025-08-28T00:00:00Z,TRUE
0038,2025-08-28,5.6125,24,2025-08-28T01:00:00Z,2025-08-29T00:00:00Z,TRUE
0038,2025-08-29,3.270833333333333,24,2025-08-29T01:00:00Z,2025-08-30T00:00:00Z,TRUE
0038,2025-08-30,4.4624999999999995,24,2025-08-30T01:00:00Z,2025-08-31T00:00:00Z,TRUE
0038,2025-08-31,6.254166666666666,24,2025-08-31T01:00:00Z,2025-09-01T00:00:00Z,TRUE
0038,2025-09-01,7.512499999999999,24,2025-09-01T01:00:00Z,2025-09-02T00:00:00Z,TRUE
0038,2025-09-02,9.245833333333334,24,2025-09-02T01:00:00Z,2025-09-03T00:00:00Z,TRUE
0038,2025-09-03,11.870833333333334,24,2025-09-03T01:00:00Z,2025-09-04T00:00:00Z,TRUE
0038,2025-09-04,6.329166666666667,24,2025-09-04T01:00:00Z,2025-09-05T00:00:00Z,TRUE
0038,2025-09-05,14.1375,24,2025-09-05T01:00:00Z,2025-09-06T00:00:00Z,TRUE
0038,2025-09-06,5.2875,24,2025-09-06T01:00:00Z,2025-09-07T00:00:00Z,TRUE
0038,2025-09-07,4.079166666666667,24,2025-09-07T01:00:00Z,2025-09-08T00:00:00Z,TRUE
0038,2025-09-08,7.425,24,2025-09-08T01:00:00Z,2025-09-09T00:00:00Z,TRUE
0038,2025-09-09,8.404166666666667,24,2025-09-09T01:00:00Z,2025-09-10T00:00:00Z,TRUE
0038,2025-09-10,12.55,24,2025-09-10T01:00:00Z,2025-09-11T00:00:00Z,TRUE
0038,2025-09-11,11.975,24,2025-09-11T01:00:00Z,2025-09-12T00:00:00Z,TRUE
0038,2025-09-12,13.391666666666666,24,2025-09-12T01:00:00Z,2025-09-13T00:00:00Z,TRUE
0038,2025-09-13,12.529166666666667,24,2025-09-13T01:00:00Z,2025-09-14T00:00:00Z,TRUE
0038,2025-09-14,14.5375,24,2025-09-14T01:00:00Z,2025-09-15T00:00:00Z,TRUE
0038,2025-09-15,13.491666666666665,24,2025-09-15T01:00:00Z,2025-09-16T00:00:00Z,TRUE
0038,2025-09-16,14.029166666666667,24,2025-09-16T01:00:00Z,2025-09-17T00:00:00Z,TRUE
0038,2025-09-17,14.766666666666667,24,2025-09-17T01:00:00Z,2025-09-18T00:00:00Z,TRUE
0038,2025-09-18,14.425,24,2025-09-18T01:00:00Z,2025-09-19T00:00:00Z,TRUE
0038,2025-09-19,12.4,24,2025-09-19T01:00:00Z,2025-09-20T00:00:00Z,TRUE
0038,2025-09-20,6.7125,24,2025-09-20T01:00:00Z,2025-09-21T00:00:00Z,TRUE
0038,2025-09-21,13.4,24,2025-09-21T01:00:00Z,2025-09-22T00:00:00Z,TRUE
0038,2025-09-22,10.539130434782608,24,2025-09-22T01:00:00Z,2025-09-23T00:00:00Z,TRUE
0038,2025-09-23,4.745833333333334,24,2025-09-23T01:00:00Z,2025-09-24T00:00:00Z,TRUE
0038,2025-09-24,11.4625,24,2025-09-24T01:00:00Z,2025-09-25T00:00:00Z,TRUE
0038,2025-09-25,8.4,24,2025-09-25T01:00:00Z,2025-09-26T00:00:00Z,TRUE
0038,2025-09-26,11.958333333333334,24,2025-09-26T01:00:00Z,2025-09-27T00:00:00Z,TRUE
0038,2025-09-27,11.116666666666667,24,2025-09-27T01:00:00Z,2025-09-28T00:00:00Z,TRUE
0038,2025-09-28,12.591666666666667,24,2025-09-28T01:00:00Z,2025-09-29T00:00:00Z,TRUE
0038,2025-09-29,11.645833333333334,24,2025-09-29T01:00:00Z,2025-09-30T00:00:00Z,TRUE
0038,2025-09-30,10.15,24,2025-09-30T01:00:00Z,2025-10-01T00:00:00Z,TRUE
0038,2025-10-01,4.395833333333333,24,2025-10-01T01:00:00Z,2025-10-02T00:00:00Z,TRUE
0038,2025-10-02,7.6125,24,2025-10-02T01:00:00Z,2025-10-03T00:00:00Z,TRUE
0038,2025-10-03,16.929166666666667,24,2025-10-03T01:00:00Z,2025-10-04T00:00:00Z,TRUE
0038,2025-10-04,17.591666666666665,24,2025-10-04T01:00:00Z,2025-10-05T00:00:00Z,TRUE
0038,2025-10-05,17.695833333333333,24,2025-10-05T01:00:00Z,2025-10-06T00:00:00Z,TRUE
0038,2025-10-06,10.575000000000001,24,2025-10-06T01:00:00Z,2025-10-07T00:00:00Z,TRUE
0038,2025-10-07,3.9208333333333334,24,2025-10-07T01:00:00Z,2025-10-08T00:00:00Z,TRUE
0038,2025-10-08,2.75,24,2025-10-08T01:00:00Z,2025-10-09T00:00:00Z,TRUE
0038,2025-10-09,3.6,24,2025-10-09T01:00:00Z,2025-10-10T00:00:00Z,TRUE
0038,2025-10-10,9.9625,24,2025-10-10T01:00:00Z,2025-10-11T00:00:00Z,TRUE
0038,2025-10-11,4.225,24,2025-10-11T01:00:00Z,2025-10-12T00:00:00Z,TRUE
0038,2025-10-12,6.5874999999999995,24,2025-10-12T01:00:00Z,2025-10-13T00:00:00Z,TRUE
0038,2025-10-13,7.3875,24,2025-10-13T01:00:00Z,2025-10-14T00:00:00Z,TRUE
0038,2025-10-14,3.65,24,2025-10-14T01:00:00Z,2025-10-15T00:00:00Z,TRUE
0038,2025-10-15,2.7458333333333336,24,2025-10-15T01:00:00Z,2025-10-16T00:00:00Z,TRUE
0038,2025-10-16,2.1217391304347823,24,2025-10-16T01:00:00Z,2025-10-17T00:00:00Z,TRUE
0038,2025-10-17,8.233333333333334,24,2025-10-17T01:00:00Z,2025-10-18T00:00:00Z,TRUE
0038,2025-10-18,12.1625,24,2025-10-18T01:00:00Z,2025-10-19T00:00:00Z,TRUE
0038,2025-10-19,11.2625,24,2025-10-19T01:00:00Z,2025-10-20T00:00:00Z,TRUE
0038,2025-10-20,3.3291666666666666,24,2025-10-20T01:00:00Z,2025-10-21T00:00:00Z,TRUE
0038,2025-10-21,5.604166666666667,24,2025-10-21T01:00:00Z,2025-10-22T00:00:00Z,TRUE
0038,2025-10-22,2.85,24,2025-10-22T01:00:00Z,2025-10-23T00:00:00Z,TRUE
0038,2025-10-23,2.7916666666666665,24,2025-10-23T01:00:00Z,2025-10-24T00:00:00Z,TRUE
0038,2025-10-24,2.941666666666667,24,2025-10-24T01:00:00Z,2025-10-25T00:00:00Z,TRUE
0038,2025-10-25,3.7666666666666666,24,2025-10-25T01:00:00Z,2025-10-26T00:00:00Z,TRUE
0038,2025-10-26,6.5875,24,2025-10-26T01:00:00Z,2025-10-27T00:00:00Z,TRUE
0038,2025-10-27,6.441666666666666,24,2025-10-27T01:00:00Z,2025-10-28T00:00:00Z,TRUE
0038,2025-10-28,4.195652173913044,24,2025-10-28T01:00:00Z,2025-10-29T00:00:00Z,TRUE
0038,2025-10-29,5.233333333333333,24,2025-10-29T01:00:00Z,2025-10-30T00:00:00Z,TRUE
0038,2025-10-30,1.925,24,2025-10-30T01:00:00Z,2025-10-31T00:00:00Z,TRUE
0038,2025-10-31,3.2666666666666666,24,2025-10-31T01:00:00Z,2025-11-01T00:00:00Z,TRUE
0038,2025-11-01,8.754166666666666,24,2025-11-01T01:00:00Z,2025-11-02T00:00:00Z,TRUE
0038,2025-11-02,15.052173913043479,23,2025-11-02T01:00:00Z,2025-11-03T00:00:00Z,TRUE
0038,2025-11-03,9.820833333333333,24,2025-11-03T01:00:00Z,2025-11-04T00:00:00Z,TRUE
0038,2025-11-04,3.325,24,2025-11-04T01:00:00Z,2025-11-05T00:00:00Z,TRUE
0038,2025-11-05,7.945833333333333,24,2025-11-05T01:00:00Z,2025-11-06T00:00:00Z,TRUE
0038,2025-11-06,3.1791666666666667,24,2025-11-06T01:00:00Z,2025-11-07T00:00:00Z,TRUE
0038,2025-11-07,11.016666666666667,24,2025-11-07T01:00:00Z,2025-11-08T00:00:00Z,TRUE
0038,2025-11-08,5.779166666666667,24,2025-11-08T01:00:00Z,2025-11-09T00:00:00Z,TRUE
0038,2025-11-09,3.870833333333333,24,2025-11-09T01:00:00Z,2025-11-10T00:00:00Z,TRUE
0038,2025-11-10,1.1166666666666667,24,2025-11-10T01:00:00Z,2025-11-11T00:00:00Z,TRUE
0038,2025-11-11,4.225,24,2025-11-11T01:00:00Z,2025-11-12T00:00:00Z,TRUE
0038,2025-11-12,5.082608695652174,24,2025-11-12T01:00:00Z,2025-11-13T00:00:00Z,TRUE
0038,2025-11-13,3.9416666666666664,24,2025-11-13T01:00:00Z,2025-11-14T00:00:00Z,TRUE
0038,2025-11-14,10.725,24,2025-11-14T01:00:00Z,2025-11-15T00:00:00Z,TRUE
0038,2025-11-15,17.1875,24,2025-11-15T01:00:00Z,2025-11-16T00:00:00Z,TRUE
0038,2025-11-16,3.9916666666666667,24,2025-11-16T01:00:00Z,2025-11-17T00:00:00Z,TRUE
0038,2025-11-17,1.8695652173913042,24,2025-11-17T01:00:00Z,2025-11-18T00:00:00Z,TRUE
0038,2025-11-18,13.262500000000001,24,2025-11-18T01:00:00Z,2025-11-19T00:00:00Z,TRUE
0038,2025-11-19,14.704166666666667,24,2025-11-19T01:00:00Z,2025-11-20T00:00:00Z,TRUE
0038,2025-11-20,21.616666666666667,24,2025-11-20T01:00:00Z,2025-11-21T00:00:00Z,TRUE
0038,2025-11-21,13.858333333333334,24,2025-11-21T01:00:00Z,2025-11-22T00:00:00Z,TRUE
0038,2025-11-22,8.408333333333333,24,2025-11-22T01:00:00Z,2025-11-23T00:00:00Z,TRUE
0038,2025-11-23,9.633333333333333,24,2025-11-23T01:00:00Z,2025-11-24T00:00:00Z,TRUE
0038,2025-11-24,8.408333333333333,24,2025-11-24T01:00:00Z,2025-11-25T00:00:00Z,TRUE
0038,2025-11-25,11.016666666666666,24,2025-11-25T01:00:00Z,2025-11-26T00:00:00Z,TRUE
0038,2025-11-26,4.175,24,2025-11-26T01:00:00Z,2025-11-27T00:00:00Z,TRUE
0038,2025-11-27,3.0666666666666664,24,2025-11-27T01:00:00Z,2025-11-28T00:00:00Z,TRUE
0038,2025-11-28,2.7666666666666666,24,2025-11-28T01:00:00Z,2025-11-29T00:00:00Z,TRUE
0038,2025-11-29,4.8374999999999995,24,2025-11-29T01:00:00Z,2025-11-30T00:00:00Z,TRUE
0038,2025-11-30,6.283333333333333,24,2025-11-30T01:00:00Z,2025-12-01T00:00:00Z,TRUE
0038,2025-12-01,4.179166666666666,24,2025-12-01T01:00:00Z,2025-12-02T00:00:00Z,TRUE
0038,2025-12-02,7.883333333333334,24,2025-12-02T01:00:00Z,2025-12-03T00:00:00Z,TRUE
0038,2025-12-03,12.95,24,2025-12-03T01:00:00Z,2025-12-04T00:00:00Z,TRUE
0038,2025-12-04,9.358333333333334,24,2025-12-04T01:00:00Z,2025-12-05T00:00:00Z,TRUE
0038,2025-12-05,11.904166666666667,24,2025-12-05T01:00:00Z,2025-12-06T00:00:00Z,TRUE
0038,2025-12-06,19.491666666666667,24,2025-12-06T01:00:00Z,2025-12-07T00:00:00Z,TRUE
0038,2025-12-07,15.575,24,2025-12-07T01:00:00Z,2025-12-08T00:00:00Z,TRUE
0038,2025-12-08,3.191666666666667,24,2025-12-08T01:00:00Z,2025-12-09T00:00:00Z,TRUE
0038,2025-12-09,12.354545454545454,24,2025-12-09T01:00:00Z,2025-12-10T00:00:00Z,TRUE
0038,2025-12-10,5.966666666666667,24,2025-12-10T01:00:00Z,2025-12-11T00:00:00Z,TRUE
0038,2025-12-11,1.9041666666666666,24,2025-12-11T01:00:00Z,2025-12-12T00:00:00Z,TRUE
0038,2025-12-12,7.083333333333333,24,2025-12-12T01:00:00Z,2025-12-13T00:00:00Z,TRUE
0038,2025-12-13,11.7125,24,2025-12-13T01:00:00Z,2025-12-14T00:00:00Z,TRUE
0038,2025-12-14,2.725,24,2025-12-14T01:00:00Z,2025-12-15T00:00:00Z,TRUE
0038,2025-12-15,7.366666666666666,24,2025-12-15T01:00:00Z,2025-12-16T00:00:00Z,TRUE
0038,2025-12-16,14.4,24,2025-12-16T01:00:00Z,2025-12-17T00:00:00Z,TRUE
0038,2025-12-17,11.916666666666668,24,2025-12-17T01:00:00Z,2025-12-18T00:00:00Z,TRUE
0038,2025-12-18,17.341666666666665,24,2025-12-18T01:00:00Z,2025-12-19T00:00:00Z,TRUE
0038,2025-12-19,5.741666666666666,24,2025-12-19T01:00:00Z,2025-12-20T00:00:00Z,TRUE
0038,2025-12-20,8.8625,24,2025-12-20T01:00:00Z,2025-12-21T00:00:00Z,TRUE
0038,2025-12-21,4.825,24,2025-12-21T01:00:00Z,2025-12-22T00:00:00Z,TRUE
0038,2025-12-22,14.345833333333333,24,2025-12-22T01:00:00Z,2025-12-23T00:00:00Z,TRUE
0038,2025-12-23,12.762500000000001,24,2025-12-23T01:00:00Z,2025-12-24T00:00:00Z,TRUE
0038,2025-12-24,14.4875,24,2025-12-24T01:00:00Z,2025-12-25T00:00:00Z,TRUE
0038,2025-12-25,16.316666666666666,24,2025-12-25T01:00:00Z,2025-12-26T00:00:00Z,TRUE
0038,2025-12-26,8.216666666666667,24,2025-12-26T01:00:00Z,2025-12-27T00:00:00Z,TRUE
0038,2025-12-27,5.620833333333334,24,2025-12-27T01:00:00Z,2025-12-28T00:00:00Z,TRUE
0038,2025-12-28,13.625,24,2025-12-28T01:00:00Z,2025-12-29T00:00:00Z,TRUE
0038,2025-12-29,3.908333333333333,24,2025-12-29T01:00:00Z,2025-12-30T00:00:00Z,TRUE
0038,2025-12-30,3.2791666666666663,24,2025-12-30T01:00:00Z,2025-12-31T00:00:00Z,TRUE
0038,2025-12-31,8.029166666666667,24,2025-12-31T01:00:00Z,2026-01-01T00:00:00Z,TRUE
0038,2026-01-01,3.5,4,2026-01-01T01:00:00Z,2026-01-01T04:00:00Z,FALSE
0038,NA,4.8,2,2025-03-09T07:00:00Z,2025-03-09T07:00:00Z,FALSE
0045,2024-11-01,4.352380952380952,21,2024-11-01T04:00:00Z,2024-11-02T00:00:00Z,TRUE
0045,2024-11-02,4.5125,24,2024-11-02T01:00:00Z,2024-11-03T00:00:00Z,TRUE
0045,2024-11-03,4.643478260869565,23,2024-11-03T01:00:00Z,2024-11-04T00:00:00Z,TRUE
0045,2024-11-04,6.1499999999999995,24,2024-11-04T01:00:00Z,2024-11-05T00:00:00Z,TRUE
0045,2024-11-05,6.9,24,2024-11-05T01:00:00Z,2024-11-06T00:00:00Z,TRUE
0045,2024-11-06,5.9875,24,2024-11-06T01:00:00Z,2024-11-07T00:00:00Z,TRUE
0045,2024-11-07,4.4,24,2024-11-07T01:00:00Z,2024-11-08T00:00:00Z,TRUE
0045,2024-11-08,8.134782608695652,24,2024-11-08T01:00:00Z,2024-11-09T00:00:00Z,TRUE
0045,2024-11-09,4.020833333333333,24,2024-11-09T01:00:00Z,2024-11-10T00:00:00Z,TRUE
0045,2024-11-10,7.391666666666667,24,2024-11-10T01:00:00Z,2024-11-11T00:00:00Z,TRUE
0045,2024-11-11,5.058333333333334,24,2024-11-11T01:00:00Z,2024-11-12T00:00:00Z,TRUE
0045,2024-11-12,2.0541666666666667,24,2024-11-12T01:00:00Z,2024-11-13T00:00:00Z,TRUE
0045,2024-11-13,4.783333333333333,24,2024-11-13T01:00:00Z,2024-11-14T00:00:00Z,TRUE
0045,2024-11-14,2.9916666666666667,24,2024-11-14T01:00:00Z,2024-11-15T00:00:00Z,TRUE
0045,2024-11-15,11.216666666666667,24,2024-11-15T01:00:00Z,2024-11-16T00:00:00Z,TRUE
0045,2024-11-16,4.083333333333333,24,2024-11-16T01:00:00Z,2024-11-17T00:00:00Z,TRUE
0045,2024-11-17,8.204166666666666,24,2024-11-17T01:00:00Z,2024-11-18T00:00:00Z,TRUE
0045,2024-11-18,14.729166666666666,24,2024-11-18T01:00:00Z,2024-11-19T00:00:00Z,TRUE
0045,2024-11-19,11.608333333333334,24,2024-11-19T01:00:00Z,2024-11-20T00:00:00Z,TRUE
0045,2024-11-20,6.008333333333333,24,2024-11-20T01:00:00Z,2024-11-21T00:00:00Z,TRUE
0045,2024-11-21,4.033333333333333,24,2024-11-21T01:00:00Z,2024-11-22T00:00:00Z,TRUE
0045,2024-11-22,4.558333333333334,24,2024-11-22T01:00:00Z,2024-11-23T00:00:00Z,TRUE
0045,2024-11-23,1.8833333333333333,24,2024-11-23T01:00:00Z,2024-11-24T00:00:00Z,TRUE
0045,2024-11-24,8.770833333333334,24,2024-11-24T01:00:00Z,2024-11-25T00:00:00Z,TRUE
0045,2024-11-25,10.020833333333334,24,2024-11-25T01:00:00Z,2024-11-26T00:00:00Z,TRUE
0045,2024-11-26,9.204545454545455,24,2024-11-26T01:00:00Z,2024-11-27T00:00:00Z,TRUE
0045,2024-11-27,8.32,24,2024-11-27T01:00:00Z,2024-11-28T00:00:00Z,TRUE
0045,2024-11-28,6.695833333333334,24,2024-11-28T01:00:00Z,2024-11-29T00:00:00Z,TRUE
0045,2024-11-29,7.416666666666667,24,2024-11-29T01:00:00Z,2024-11-30T00:00:00Z,TRUE
0045,2024-11-30,9.033333333333333,24,2024-11-30T01:00:00Z,2024-12-01T00:00:00Z,TRUE
0045,2024-12-01,7.208333333333333,24,2024-12-01T01:00:00Z,2024-12-02T00:00:00Z,TRUE
0045,2024-12-02,10.729166666666666,24,2024-12-02T01:00:00Z,2024-12-03T00:00:00Z,TRUE
0045,2024-12-03,11.091666666666667,24,2024-12-03T01:00:00Z,2024-12-04T00:00:00Z,TRUE
0045,2024-12-04,11.241666666666667,24,2024-12-04T01:00:00Z,2024-12-05T00:00:00Z,TRUE
0045,2024-12-05,5.358333333333333,24,2024-12-05T01:00:00Z,2024-12-06T00:00:00Z,TRUE
0045,2024-12-06,5.083333333333333,24,2024-12-06T01:00:00Z,2024-12-07T00:00:00Z,TRUE
0045,2024-12-07,6.441666666666666,24,2024-12-07T01:00:00Z,2024-12-08T00:00:00Z,TRUE
0045,2024-12-08,8.579166666666667,24,2024-12-08T01:00:00Z,2024-12-09T00:00:00Z,TRUE
0045,2024-12-09,5.141666666666667,24,2024-12-09T01:00:00Z,2024-12-10T00:00:00Z,TRUE
0045,2024-12-10,11.741666666666667,24,2024-12-10T01:00:00Z,2024-12-11T00:00:00Z,TRUE
0045,2024-12-11,11.92608695652174,24,2024-12-11T01:00:00Z,2024-12-12T00:00:00Z,TRUE
0045,2024-12-12,5.683333333333334,24,2024-12-12T01:00:00Z,2024-12-13T00:00:00Z,TRUE
0045,2024-12-13,6.583333333333334,24,2024-12-13T01:00:00Z,2024-12-14T00:00:00Z,TRUE
0045,2024-12-14,9.841666666666667,24,2024-12-14T01:00:00Z,2024-12-15T00:00:00Z,TRUE
0045,2024-12-15,9.625,24,2024-12-15T01:00:00Z,2024-12-16T00:00:00Z,TRUE
0045,2024-12-16,5.433333333333334,24,2024-12-16T01:00:00Z,2024-12-17T00:00:00Z,TRUE
0045,2024-12-17,9.479166666666666,24,2024-12-17T01:00:00Z,2024-12-18T00:00:00Z,TRUE
0045,2024-12-18,20.675,24,2024-12-18T01:00:00Z,2024-12-19T00:00:00Z,TRUE
0045,2024-12-19,8.741666666666667,24,2024-12-19T01:00:00Z,2024-12-20T00:00:00Z,TRUE
0045,2024-12-20,10.720833333333333,24,2024-12-20T01:00:00Z,2024-12-21T00:00:00Z,TRUE
0045,2024-12-21,2.8874999999999997,24,2024-12-21T01:00:00Z,2024-12-22T00:00:00Z,TRUE
0045,2024-12-22,4.708333333333333,24,2024-12-22T01:00:00Z,2024-12-23T00:00:00Z,TRUE
0045,2024-12-23,7.316666666666666,24,2024-12-23T01:00:00Z,2024-12-24T00:00:00Z,TRUE
0045,2024-12-24,12.458333333333334,24,2024-12-24T01:00:00Z,2024-12-25T00:00:00Z,TRUE
