site1,site2,lat1,lon1,lat2,lon2,distance_km
27.1,32.2,41.50541,-81.66791,41.47214,-81.62353,5.235666940636639
28.1,32.2,41.46308,-81.69823,41.47214,-81.62353,6.312198056710383
29.1,32.2,41.43498,-81.81362,41.47214,-81.62353,16.390392371634476
30.1_17.1,32.2,41.47473,-81.72846,41.47214,-81.62353,8.756702522517099
31.2,32.2,41.47218,-81.69863,41.47214,-81.62353,6.264032366649935
32.2,32.2,41.47214,-81.62353,41.47214,-81.62353,0
33.1,32.2,41.4668,-81.70792,41.47214,-81.62353,7.064249560649366
34.1_16.1,32.2,41.469970000000004,-81.72552,41.47214,-81.62353,8.510477887281018
35.1,32.2,41.463988,-81.645973,41.47214,-81.62353,2.08042381632007
35.2,32.2,41.54031,-81.60699,41.47214,-81.62353,7.712902593158887
1.1,33.1,41.456319,-81.639257,41.4668,-81.70792,5.8456802842319355
2.1,33.1,41.57947,-81.56615,41.4668,-81.70792,17.23135643192833
3.1,33.1,41.575635,-81.541699,41.4668,-81.70792,18.40417274494002
5.1_19.3_24.2,33.1,41.46274,-81.65997,41.4668,-81.70792,4.025379672278027
7.1_4.1,33.1,41.476985,-81.682376,41.4668,-81.70792,2.4135018104727437
7.2,33.1,41.44539,-81.53876,41.4668,-81.70792,14.312824947596592
8.1_34.2,33.1,41.446336,-81.650709,41.4668,-81.70792,5.2888263742945885
9.1_17.2,33.1,41.49211735298013,-81.67856,41.4668,-81.70792,3.733447494376959
9.2,33.1,41.50604,-81.66306,41.4668,-81.70792,5.751121683842003
11.1_32.1_18.2,33.1,41.56206,-81.564009,41.4668,-81.70792,16.010841564134605
12.1_5.2,33.1,41.49409,-81.70976,41.4668,-81.70792,3.04178211337818
13.1_33.2,33.1,41.489571,-81.71175,41.4668,-81.70792,2.554903036268639
14.1,33.1,41.49537,-81.63033,41.4668,-81.70792,7.210169902117726
15.1,33.1,41.552492,-81.591944,41.4668,-81.70792,13.581744041895396
18.1_26.1,33.1,41.47918,-81.75257,41.4668,-81.70792,3.9709850062094474
19.1,33.1,41.462862,-81.647249,41.4668,-81.70792,5.080041530432798
19.2,33.1,41.46491,-81.59068,41.4668,-81.70792,9.782107854024863
20.1,33.1,41.569957,-81.541194,41.4668,-81.70792,18.027266828183077
20.2,33.1,41.50459,-81.6439,41.4668,-81.70792,6.796986135372786
21.1,33.1,41.486323,-81.624582,41.4668,-81.70792,7.282526605860989
22.1,33.1,41.44404,-81.72271,41.4668,-81.70792,2.818137408354687
23.1,33.1,41.449672,-81.564,41.4668,-81.70792,12.157276262672289
24.1_1.2,33.1,41.564906,-81.579597,41.4668,-81.70792,15.286501099622292
25.1,33.1,41.46717,-81.63003,41.4668,-81.70792,6.497391596996826
27.1,33.1,41.50541,-81.66791,41.4668,-81.70792,5.441077117415494
28.1,33.1,41.46308,-81.69823,41.4668,-81.70792,0.9082265308910933
29.1,33.1,41.43498,-81.81362,41.4668,-81.70792,9.504006730717393
30.1_17.1,33.1,41.47473,-81.72846,41.4668,-81.70792,1.9273135838867943
31.2,33.1,41.47218,-81.69863,41.4668,-81.70792,0.9793646445991118
32.2,33.1,41.47214,-81.62353,41.4668,-81.70792,7.064249560649366
33.1,33.1,41.4668,-81.70792,41.4668,-81.70792,0
34.1_16.1,33.1,41.469970000000004,-81.72552,41.4668,-81.70792,1.5099029507223074
35.1,33.1,41.463988,-81.645973,41.4668,-81.70792,5.176961432117137
35.2,33.1,41.54031,-81.60699,41.4668,-81.70792,11.737348469141065
1.1,34.1_16.1,41.456319,-81.639257,41.469970000000004,-81.72552,7.354829157134805
2.1,34.1_16.1,41.57947,-81.56615,41.469970000000004,-81.72552,18.02771643613747
3.1,34.1_16.1,41.575635,-81.541699,41.469970000000004,-81.72552,19.315067669305805
5.1_19.3_24.2,34.1_16.1,41.46274,-81.65997,41.469970000000004,-81.72552,5.52687812008256
7.1_4.1,34.1_16.1,41.476985,-81.682376,41.469970000000004,-81.72552,3.6822896397946434
7.2,34.1_16.1,41.44539,-81.53876,41.469970000000004,-81.72552,15.81941361233925
8.1_34.2,34.1_16.1,41.446336,-81.650709,41.469970000000004,-81.72552,6.773127807822154
9.1_17.2,34.1_16.1,41.49211735298013,-81.67856,41.469970000000004,-81.72552,4.627766625145446
9.2,34.1_16.1,41.50604,-81.66306,41.469970000000004,-81.72552,6.576525708795844
11.1_32.1_18.2,34.1_16.1,41.56206,-81.564009,41.469970000000004,-81.72552,16.92120247262585
12.1_5.2,34.1_16.1,41.49409,-81.70976,41.469970000000004,-81.72552,2.989452367965362
13.1_33.2,34.1_16.1,41.489571,-81.71175,41.469970000000004,-81.72552,2.465735747496328
14.1,34.1_16.1,41.49537,-81.63033,41.469970000000004,-81.72552,8.426955129231285
15.1,34.1_16.1,41.552492,-81.591944,41.469970000000004,-81.72552,14.435054199086222
18.1_26.1,34.1_16.1,41.47918,-81.75257,41.469970000000004,-81.72552,2.4781620172090766
19.1,34.1_16.1,41.462862,-81.647249,41.469970000000004,-81.72552,6.576871178961982
19.2,34.1_16.1,41.46491,-81.59068,41.469970000000004,-81.72552,11.261809748149687
20.1,34.1_16.1,41.569957,-81.541194,41.469970000000004,-81.72552,18.971396806902412
20.2,34.1_16.1,41.50459,-81.6439,41.469970000000004,-81.72552,7.821618215482052
21.1,34.1_16.1,41.486323,-81.624582,41.469970000000004,-81.72552,8.61295548691169
22.1,34.1_16.1,41.44404,-81.72271,41.469970000000004,-81.72552,2.8960188116488585
23.1,34.1_16.1,41.449672,-81.564,41.469970000000004,-81.72552,13.662953223538368
24.1_1.2,34.1_16.1,41.564906,-81.579597,41.469970000000004,-81.72552,16.112770185485434
25.1,34.1_16.1,41.46717,-81.63003,41.469970000000004,-81.72552,7.971281553845632
27.1,34.1_16.1,41.50541,-81.66791,41.469970000000004,-81.72552,6.216367764728696
28.1,34.1_16.1,41.46308,-81.69823,41.469970000000004,-81.72552,2.402172274875795
29.1,34.1_16.1,41.43498,-81.81362,41.469970000000004,-81.72552,8.31881012976135
30.1_17.1,34.1_16.1,41.47473,-81.72846,41.469970000000004,-81.72552,0.5838729560173583
31.2,34.1_16.1,41.47218,-81.69863,41.469970000000004,-81.72552,2.2563628682748123
32.2,34.1_16.1,41.47214,-81.62353,41.469970000000004,-81.72552,8.510477887281018
33.1,34.1_16.1,41.4668,-81.70792,41.469970000000004,-81.72552,1.5099029507223074
34.1_16.1,34.1_16.1,41.469970000000004,-81.72552,41.469970000000004,-81.72552,0
35.1,34.1_16.1,41.463988,-81.645973,41.469970000000004,-81.72552,6.668812334879869
35.2,34.1_16.1,41.54031,-81.60699,41.469970000000004,-81.72552,12.60775366616216
1.1,35.1,41.456319,-81.639257,41.463988,-81.645973,1.0211429662498546
2.1,35.1,41.57947,-81.56615,41.463988,-81.645973,14.474874413336686
3.1,35.1,41.575635,-81.541699,41.463988,-81.645973,15.165781895111246
5.1_19.3_24.2,35.1,41.46274,-81.65997,41.463988,-81.645973,1.1758727647560685
7.1_4.1,35.1,41.476985,-81.682376,41.463988,-81.645973,3.3635032292664357
7.2,35.1,41.44539,-81.53876,41.463988,-81.645973,9.181422963968553
8.1_34.2,35.1,41.446336,-81.650709,41.463988,-81.645973,2.0043448154817165
9.1_17.2,35.1,41.49211735298013,-81.67856,41.463988,-81.645973,4.146300245897563
9.2,35.1,41.50604,-81.66306,41.463988,-81.645973,4.893273685394631
11.1_32.1_18.2,35.1,41.56206,-81.564009,41.463988,-81.645973,12.878953929010134
12.1_5.2,35.1,41.49409,-81.70976,41.463988,-81.645973,6.287263366939479
13.1_33.2,35.1,41.489571,-81.71175,41.463988,-81.645973,6.181167064889152
14.1,35.1,41.49537,-81.63033,41.463988,-81.645973,3.7290844739437796
15.1,35.1,41.552492,-81.591944,41.463988,-81.645973,10.832926855764088
18.1_26.1,35.1,41.47918,-81.75257,41.463988,-81.645973,9.050654617079863
19.1,35.1,41.462862,-81.647249,41.463988,-81.645973,0.16444446959278683
19.2,35.1,41.46491,-81.59068,41.463988,-81.645973,4.613635205447327
20.1,35.1,41.569957,-81.541194,41.463988,-81.645973,14.67750481954462
20.2,35.1,41.50459,-81.6439,41.463988,-81.645973,4.523098851527993
21.1,35.1,41.486323,-81.624582,41.463988,-81.645973,3.0602105666218136
22.1,35.1,41.44404,-81.72271,41.463988,-81.645973,6.77652714764321
23.1,35.1,41.449672,-81.564,41.463988,-81.645973,7.02214566786067
24.1_1.2,35.1,41.564906,-81.579597,41.463988,-81.645973,12.522670304251774
25.1,35.1,41.46717,-81.63003,41.463988,-81.645973,1.3762917537625463
27.1,35.1,41.50541,-81.66791,41.463988,-81.645973,4.9607158834610665
28.1,35.1,41.46308,-81.69823,41.463988,-81.645973,4.360466172882562
29.1,35.1,41.43498,-81.81362,41.463988,-81.645973,14.356075547000925
30.1_17.1,35.1,41.47473,-81.72846,41.463988,-81.645973,6.983610415940861
31.2,35.1,41.47218,-81.69863,41.463988,-81.645973,4.486021823184166
32.2,35.1,41.47214,-81.62353,41.463988,-81.645973,2.08042381632007
33.1,35.1,41.4668,-81.70792,41.463988,-81.645973,5.176961432117137
34.1_16.1,35.1,41.469970000000004,-81.72552,41.463988,-81.645973,6.668812334879869
35.1,35.1,41.463988,-81.645973,41.463988,-81.645973,0
35.2,35.1,41.54031,-81.60699,41.463988,-81.645973,9.096531753967916
1.1,35.2,41.456319,-81.639257,41.54031,-81.60699,9.729183687711627
2.1,35.2,41.57947,-81.56615,41.54031,-81.60699,5.5295214788075056
3.1,35.2,41.575635,-81.541699,41.54031,-81.60699,6.711365468132094
5.1_19.3_24.2,35.2,41.46274,-81.65997,41.54031,-81.60699,9.699183886015822
7.1_4.1,35.2,41.476985,-81.682376,41.54031,-81.60699,9.443818515355277
7.2,35.2,41.44539,-81.53876,41.54031,-81.60699,12.00069469062085
8.1_34.2,35.2,41.446336,-81.650709,41.54031,-81.60699,11.078093765061631
9.1_17.2,35.2,41.49211735298013,-81.67856,41.54031,-81.60699,8.022998675846946
9.2,35.2,41.50604,-81.66306,41.54031,-81.60699,6.032512041359892
11.1_32.1_18.2,35.2,41.56206,-81.564009,41.54031,-81.60699,4.322402752302521
12.1_5.2,35.2,41.49409,-81.70976,41.54031,-81.60699,9.992465651380925
13.1_33.2,35.2,41.489571,-81.71175,41.54031,-81.60699,10.39968909530503
14.1,35.2,41.49537,-81.63033,41.54031,-81.60699,5.367640104618457
15.1,35.2,41.552492,-81.591944,41.54031,-81.60699,1.8467118865480978
18.1_26.1,35.2,41.47918,-81.75257,41.54031,-81.60699,13.913369704308673
19.1,35.2,41.462862,-81.647249,41.54031,-81.60699,9.251783816757023
19.2,35.2,41.46491,-81.59068,41.54031,-81.60699,8.502918752655932
20.1,35.2,41.569957,-81.541194,41.54031,-81.60699,6.397878006991925
20.2,35.2,41.50459,-81.6439,41.54031,-81.60699,5.027374479975133
21.1,35.2,41.486323,-81.624582,41.54031,-81.60699,6.186121291435436
22.1,35.2,41.44404,-81.72271,41.54031,-81.60699,14.420607004959122
23.1,35.2,41.449672,-81.564,41.54031,-81.60699,10.707576716988706
24.1_1.2,35.2,41.564906,-81.579597,41.54031,-81.60699,3.5642954439551024
25.1,35.2,41.46717,-81.63003,41.54031,-81.60699,8.365415336689336
27.1,35.2,41.50541,-81.66791,41.54031,-81.60699,6.393177039838729
28.1,35.2,41.46308,-81.69823,41.54031,-81.60699,11.479333475222466
29.1,35.2,41.43498,-81.81362,41.54031,-81.60699,20.841778214647434
30.1_17.1,35.2,41.47473,-81.72846,41.54031,-81.60699,12.48336739730186
31.2,35.2,41.47218,-81.69863,41.54031,-81.60699,10.76491911357647
32.2,35.2,41.47214,-81.62353,41.54031,-81.60699,7.712902593158887
33.1,35.2,41.4668,-81.70792,41.54031,-81.60699,11.737348469141065
34.1_16.1,35.2,41.469970000000004,-81.72552,41.54031,-81.60699,12.60775366616216
35.1,35.2,41.463988,-81.645973,41.54031,-81.60699,9.096531753967916
35.2,35.2,41.54031,-81.60699,41.54031,-81.60699,0
